"","state","year","date","overall_max","so_max","gi_max","so_marriage_max","so_relationships_max","so_adoption_max","so_discrimination_max","so_religion_max","so_youth_max","so_health_safety_max","so_healthcare_max","so_crime_max","so_identity_max","gi_marriage_max","gi_relationships_max","gi_adoption_max","gi_discrimination_max","gi_religion_max","gi_youth_max","gi_health_safety_max","gi_healthcare_max","gi_crime_max","gi_identity_max","all_marriage_max","all_relationships_max","all_adoption_max","all_discrimination_max","all_religion_max","all_youth_max","all_health_safety_max","all_healthcare_max","all_crime_max","all_identity_max","overall","so","gi","so_marriage","so_relationships","so_adoption","so_discrimination","so_religion","so_youth","so_health_safety","so_healthcare","so_crime","so_identity","gi_marriage","gi_relationships","gi_adoption","gi_discrimination","gi_religion","gi_youth","gi_health_safety","gi_healthcare","gi_crime","gi_identity","all_marriage","all_relationships","all_adoption","all_discrimination","all_religion","all_youth","all_health_safety","all_healthcare","all_crime","all_identity","so_theme1_relationships_max","so_theme2_nondisc_max","so_theme3_identity_max","so_theme4_youth_max","so_theme5_healthcrim_max","gi_theme1_relationships_max","gi_theme2_nondisc_max","gi_theme3_identity_max","gi_theme4_youth_max","gi_theme5_healthcrim_max","theme1_relationships_max","theme2_nondisc_max","theme3_identity_max","theme4_youth_max","theme5_healthcrim_max","so_theme1_relationships","so_theme2_nondisc","so_theme3_identity","so_theme4_youth","so_theme5_healthcrim","gi_theme1_relationships","gi_theme2_nondisc","gi_theme3_identity","gi_theme4_youth","gi_theme5_healthcrim","theme1_relationships","theme2_nondisc","theme3_identity","theme4_youth","theme5_healthcrim","so_theme1_relationships_ord","so_theme2_nondisc_ord","so_theme3_identity_ord","so_theme4_youth_ord","so_theme5_healthcrim_ord","gi_theme1_relationships_ord","gi_theme2_nondisc_ord","gi_theme3_identity_ord","gi_theme4_youth_ord","gi_theme5_healthcrim_ord","theme1_relationships_ord","theme2_nondisc_ord","theme3_identity_ord","theme4_youth_ord","theme5_healthcrim_ord","overall_ord","so_ord","gi_ord","Region"
"253","West Virginia",2021,"2021-01-06T00:00:00Z",32.5,15,17.5,0,6,0,4.5,-3.5,4,0,2,2,0,0,1,0,4.5,-2.5,4,0,4.5,2,4,0,7,0,9,-6,8,0,6.5,4,4,5.5,5,0.5,0,3,0,0,0,1.5,0,0.5,0,0,0,1,0,0,0,1,0,-1.5,0,0,0,4,0,0,0,2.5,0,-1,0,0,6,1,0,4,4,1,2,4,4,6.5,7,3,4,8,10.5,3,0,0,1.5,0.5,1,0,0,1,-1.5,4,0,0,2.5,-1,"Medium","Low",NA,"Fair","Low","High","Low","Low","Fair","Negative","Medium","Low","Low","Fair","Negative","Low","Fair","Low","South"
"254","Wisconsin",2021,"2021-01-06T00:00:00Z",32.5,15,17.5,0,6,0,4.5,-3.5,4,0,2,2,0,0,1,0,4.5,-2.5,4,0,4.5,2,4,0,7,0,9,-6,8,0,6.5,4,4,15.5,11,4.5,0,3.25,0,3.5,0,1.5,0,2,0.75,0,0,0,0,1,0,0,0,4.5,-0.25,-0.75,0,3.25,0,4.5,0,1.5,0,6.5,0.5,-0.75,6,1,0,4,4,1,2,4,4,6.5,7,3,4,8,10.5,3.25,3.5,0,1.5,2.75,0,1,-0.75,0,4.25,3.25,4.5,-0.75,1.5,7,"Medium","High",NA,"Fair","Medium","Low","Medium","Negative","Low","Medium","Fair","High","Negative","Low","Medium","Fair","Medium","Fair","Midwest"
"255","Wyoming",2021,"2021-01-06T00:00:00Z",32.5,15,17.5,0,6,0,4.5,-3.5,4,0,2,2,0,0,1,0,4.5,-2.5,4,0,4.5,2,4,0,7,0,9,-6,8,0,6.5,4,4,1.75,2.5,-0.75,0,2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.25,0,2,0,0,0,0.5,0,-1,0,0.25,6,1,0,4,4,1,2,4,4,6.5,7,3,4,8,10.5,2,0,0,0.5,0,0,0,0.25,0,-1,2,0,0.25,0.5,-1,"Fair","Low",NA,"Low","Low","Low","Low","Low","Low","Negative","Fair","Low","Low","Low","Negative","Low","Low","Negative","West"
"256","Alabama",2022,"2021-01-06T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,-1.75,-0.5,-1.25,0,1.5,0,0,-2.5,0,0,0.5,0,0,0,0,0,0,-0.25,-1,0,0,0,0,0,1.5,0,0,-2.75,-1,0,0.5,0,0,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,1.5,-2.5,0,0,0.5,0,-0.25,0,-1,0,1.5,-2.75,0,-1,0.5,"Fair","Negative",NA,"Low","Low","Low","Negative","Low","Negative","Low","Low","Negative","Low","Negative","Low","Negative","Negative","Negative","South"
"257","Alaska",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,18,8.75,9.25,0,2.5,0,3.5,0,1.5,0,0.5,0.75,0,0,1,0,3.5,0,1.5,0,1.5,0,1.75,0,3.5,0,7,0,3,0,2,0.75,1.75,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,2.5,3.5,0,1.5,1.25,1,3.5,1.75,1.5,1.5,3.5,7,1.75,3,2.75,"Fair","High",NA,"Fair","Fair","High","High","Fair","Fair","Low","Medium","High","Fair","Fair","Low","Fair","Medium","Fair","West"
"258","Arizona",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,4.25,5.75,-1.5,0,2.5,0,1.75,-0.5,-1,0,1,2,0,0,0,0,1.75,-0.5,-1,0,-1,0,-0.75,0,2.5,0,3.5,-1,-2,0,0,2,-0.75,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,2.5,1.25,0,-1,3,0,1.25,-0.75,-1,-1,2.5,2.5,-0.75,-2,2,"Fair","High",NA,"Negative","Medium","Low","Medium","Negative","Negative","Negative","Fair","High","Negative","Negative","Low","Low","Fair","Negative","West"
"259","Arkansas",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,-5.5,-0.5,-5,0,2,0,-1,-1.5,0,0,1,-1,0,0,0,0,-1,-1.5,-1,0,-2,-1,1.5,0,2,0,-2,-3,-1,0,-1,-2,1.5,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,2,-2.5,0,0,0,0,-2.5,1.5,-1,-3,2,-5,1.5,-1,-3,"Fair","Negative",NA,"Low","Low","Low","Negative","Fair","Negative","Negative","Fair","Negative","Fair","Negative","Negative","Negative","Negative","Negative","South"
"260","California",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,39.5,18.5,21,0,5.25,0,3.5,0,5,0,2,2.75,0,0,1,0,3.5,0,5,0,4.5,3,4,0,6.25,0,7,0,10,0,6.5,5.75,4,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,5.25,3.5,0,5,4.75,1,3.5,4,5,7.5,6.25,7,4,10,12.25,"High","High",NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","West"
"261","Colorado",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,39.75,18.75,21,0,5,0,4.5,0,4.5,0,2,2.75,0,0,1,0,4.5,0,4.5,0,4,3,4,0,6,0,9,0,9,0,6,5.75,4,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,5,4.5,0,4.5,4.75,1,4.5,4,4.5,7,6,9,4,9,11.75,"High","High",NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","West"
"262","Connecticut",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,37.5,17.5,20,0,6,0,4.5,-0.5,4.5,0,1,2,0,0,1,0,4.5,-0.5,5,0,4,2,4,0,7,0,9,-1,9.5,0,5,4,4,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,6,4,0,4.5,3,1,4,4,5,6,7,8,4,9.5,9,"High","High",NA,"High","Medium","High","High","High","High","High","High","High","High","High","Medium","High","High","High","Northeast"
"263","Delaware",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,25.75,12.5,13.25,0,4,0,3.5,0,2.5,0,2,0.5,0,0,1,0,3.5,0,2.5,0,4.5,1,0.75,0,5,0,7,0,5,0,6.5,1.5,0.75,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,4,3.5,0,2.5,2.5,1,3.5,0.75,2.5,5.5,5,7,0.75,5,8,"Medium","High",NA,"Medium","Medium","High","High","Low","Medium","Medium","Medium","High","Low","Medium","Medium","Medium","Medium","Medium","South"
"264","DC",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,35.5,17,18.5,0,5.5,0,4.5,0,3.5,0,1.5,2,0,0,1,0,4.5,0,3.5,0,4,2,3.5,0,6.5,0,9,0,7,0,5.5,4,3.5,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,5.5,4.5,0,3.5,3.5,1,4.5,3.5,3.5,6,6.5,9,3.5,7,9.5,"High","High",NA,"Medium","Medium","High","High","High","Medium","High","High","High","High","Medium","High","High","High","High","South"
"265","Florida",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,7.75,4.75,3,0,1.5,0,2.75,-0.5,0,0,1,0,0,0,0,0,2.75,-0.5,-1,0,0.5,-1,2.25,0,1.5,0,5.5,-1,-1,0,1.5,-1,2.25,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,1.5,2.25,0,0,1,0,2.25,2.25,-1,-0.5,1.5,4.5,2.25,-1,0.5,"Fair","High",NA,"Low","Low","Low","High","Medium","Negative","Negative","Low","High","Medium","Negative","Low","Low","Fair","Low","South"
"266","Georgia",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,0,2.5,-2.5,0,1.5,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,-0.5,1,-3,0,1.5,0,0,0,0,0,0,1.5,-3,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,1.5,0,0,0,1,0,0,-3,0,0.5,1.5,0,-3,0,1.5,"Fair","Low",NA,"Low","Low","Low","Low","Negative","Low","Low","Low","Low","Negative","Low","Low","Low","Low","Negative","South"
"267","Hawaii",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,30,14.5,15.5,0,3,0,3.5,0,3,0,2,3,0,0,1,0,3.5,0,3,0,3.5,2,2.5,0,4,0,7,0,6,0,5.5,5,2.5,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,3,3.5,0,3,5,1,3.5,2.5,3,5.5,4,7,2.5,6,10.5,"Medium","High",NA,"Medium","High","High","High","Medium","Medium","Medium","Medium","High","Medium","Medium","High","High","High","High","West"
"268","Idaho",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,4.25,4.25,0,0,2.5,0,0.75,-0.5,0.5,0,0.5,0.5,0,0,0,0,0.75,-0.5,-0.5,0,0,0,0.25,0,2.5,0,1.5,-1,0,0,0.5,0.5,0.25,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,2.5,0.25,0,0.5,1,0,0.25,0.25,-0.5,0,2.5,0.5,0.25,0,1,"Fair","Fair",NA,"Low","Low","Low","Low","Low","Negative","Low","Fair","Low","Low","Low","Low","Low","Fair","Low","West"
"269","Illinois",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,35,17,18,0,4,0,4.5,-1.5,5,0,2,3,0,0,1,0,4.5,-1.5,5,0,3.5,3,2.5,0,5,0,9,-3,10,0,5.5,6,2.5,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,4,3,0,5,5,1,3,2.5,5,6.5,5,6,2.5,10,11.5,"Medium","High",NA,"High","High","High","High","Medium","High","High","Medium","High","Medium","High","High","High","High","High","Midwest"
"270","Indiana",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,6.5,5.25,1.25,0,4,0,1.25,-0.5,0.5,0,1,-1,0,0,0,0,1.25,-0.5,0.5,0,1,-1,0,0,4,0,2.5,-1,1,0,2,-2,0,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,4,0.75,0,0.5,0,0,0.75,0,0.5,0,4,1.5,0,1,0,"Medium","High",NA,"Low","Low","Low","Fair","Low","Low","Low","Medium","Medium","Low","Low","Low","Low","Fair","Low","Midwest"
"271","Iowa",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,18.5,11,7.5,0,2.5,0,4.5,0,2.5,0,1,0.5,0,0,1,0,4.5,0,2.5,0,1.5,0,-2,0,3.5,0,9,0,5,0,2.5,0.5,-2,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,2.5,4.5,0,2.5,1.5,1,4.5,-2,2.5,1.5,3.5,9,-2,5,3,"Fair","High",NA,"Medium","Fair","High","High","Negative","Medium","Low","Medium","High","Negative","Medium","Low","Medium","Medium","Fair","Midwest"
"272","Kansas",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,7.75,4.75,3,0,2.5,0,2.75,-2,0,0,0.5,1,0,0,0,0,2.75,-1.5,0,0,0.5,0,1.25,0,2.5,0,5.5,-3.5,0,0,1,1,1.25,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,2.5,0.75,0,0,1.5,0,1.25,1.25,0,0.5,2.5,2,1.25,0,2,"Fair","High",NA,"Low","Fair","Low","Medium","Fair","Low","Low","Fair","Medium","Fair","Low","Low","Low","Fair","Low","Midwest"
"273","Kentucky",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,10.75,7.25,3.5,0,3.25,0,2.25,-0.5,0.75,0,1,0.5,0,0,1,0,2.25,-0.5,0.75,0,1,0,-1,0,4.25,0,4.5,-1,1.5,0,2,0.5,-1,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,3.25,1.75,0,0.75,1.5,1,1.75,-1,0.75,1,4.25,3.5,-1,1.5,2.5,"Medium","High",NA,"Low","Fair","High","High","Negative","Low","Low","Medium","High","Negative","Low","Low","Fair","Fair","Low","South"
"274","Louisiana",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,-2.5,1,-3.5,0,1.5,0,0,-0.5,-0.5,0,0.5,0,0,0,0,0,0,-0.5,-1,0,0,-1,-1,0,1.5,0,0,-1,-1.5,0,0.5,-1,-1,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,1.5,-0.5,0,-0.5,0.5,0,-0.5,-1,-1,-1,1.5,-1,-1,-1.5,-0.5,"Fair","Negative",NA,"Negative","Low","Low","Negative","Negative","Negative","Negative","Low","Negative","Negative","Negative","Negative","Negative","Low","Negative","South"
"275","Maine",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,37,18.5,18.5,0,6,0,4.5,0,3.5,0,1.5,3,0,0,1,0,4.5,0,3.5,0,3.5,3,3,0,7,0,9,0,7,0,5,6,3,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,6,4.5,0,3.5,4.5,1,4.5,3,3.5,6.5,7,9,3,7,11,"High","High",NA,"Medium","High","High","High","High","Medium","High","High","High","High","Medium","High","High","High","High","Northeast"
"276","Maryland",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,30.25,13.25,17,0,3.75,0,3.5,0,3.5,0,1,1.5,0,0,1,0,3.5,0,3.5,0,3.5,2,3.5,0,4.75,0,7,0,7,0,4.5,3.5,3.5,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,3.75,3.5,0,3.5,2.5,1,3.5,3.5,3.5,5.5,4.75,7,3.5,7,8,"Medium","High",NA,"Medium","Medium","High","High","High","Medium","Medium","Medium","High","High","Medium","Medium","High","High","High","South"
"277","Massachusetts",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,33.75,16.25,17.5,0,5.5,0,4.5,0,3.5,0,1,1.75,0,0,1,0,4.5,0,4,0,4.5,1,2.5,0,6.5,0,9,0,7.5,0,5.5,2.75,2.5,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,5.5,4.5,0,3.5,2.75,1,4.5,2.5,4,5.5,6.5,9,2.5,7.5,8.25,"High","High",NA,"Medium","Medium","High","High","Medium","High","Medium","High","High","Medium","High","Medium","High","High","High","Northeast"
"278","Michigan",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,19.5,7.75,11.75,0,2.5,0,2.75,-1,2,0,2,-0.5,0,0,1,0,2.75,-1,2,0,4,0,3,0,3.5,0,5.5,-2,4,0,6,-0.5,3,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,2.5,1.75,0,2,1.5,1,1.75,3,2,4,3.5,3.5,3,4,5.5,"Fair","High",NA,"Fair","Fair","High","High","High","Fair","Medium","Medium","High","High","Fair","Fair","Medium","Fair","Medium","Midwest"
"279","Minnesota",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,33.5,15.25,18.25,0,3.5,0,4.5,0,3.75,0,1.5,2,0,0,1,0,4.5,0,3.25,0,4,2,3.5,0,4.5,0,9,0,7,0,5.5,4,3.5,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,3.5,4.5,0,3.75,3.5,1,4.5,3.5,3.25,6,4.5,9,3.5,7,9.5,"Medium","High",NA,"High","Medium","High","High","High","Medium","High","Medium","High","High","Medium","High","High","High","High","Midwest"
"280","Mississippi",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,-3,-0.5,-2.5,0,3,0,0,-3.5,-0.5,0,1,-0.5,0,0,0,0,0,-2.5,-1.5,0,0,0,1.5,0,3,0,0,-6,-2,0,1,-0.5,1.5,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,3,-3.5,0,-0.5,0.5,0,-2.5,1.5,-1.5,0,3,-6,1.5,-2,0.5,"Medium","Negative",NA,"Negative","Low","Low","Negative","Fair","Negative","Low","Fair","Negative","Fair","Negative","Low","Negative","Negative","Negative","South"
"281","Missouri",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,1.25,3.5,-2.25,0,2.5,0,1,-0.5,-0.5,0,0.5,0.5,0,0,0,0,0.5,-0.5,-1,0,-1,1,-1.25,0,2.5,0,1.5,-1,-1.5,0,-0.5,1.5,-1.25,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,2.5,0.5,0,-0.5,1,0,0,-1.25,-1,0,2.5,0.5,-1.25,-1.5,1,"Fair","Medium",NA,"Negative","Low","Low","Low","Negative","Negative","Low","Fair","Low","Negative","Negative","Low","Low","Low","Negative","Midwest"
"282","Montana",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,4.5,4.5,0,0,4,0,0.5,-0.5,-0.5,0,0.5,0.5,0,0,0,0,0.5,-0.5,-2,0,3,0,-1,0,4,0,1,-1,-2.5,0,3.5,0.5,-1,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,4,0,0,-0.5,1,0,0,-1,-2,3,4,0,-1,-2.5,4,"Medium","Low",NA,"Negative","Low","Low","Low","Negative","Negative","Fair","Medium","Low","Negative","Negative","Fair","Low","Fair","Low","West"
"283","Nebraska",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,4.5,5.25,-0.75,0,2,0,2.25,0,0,0,0.5,0.5,0,0,0,0,2.25,0,0,0,-1.5,0,-1.5,0,2,0,4.5,0,0,0,-1,0.5,-1.5,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,2,2.25,0,0,1,0,2.25,-1.5,0,-1.5,2,4.5,-1.5,0,-0.5,"Fair","High",NA,"Low","Low","Low","High","Negative","Low","Negative","Fair","High","Negative","Low","Negative","Low","Fair","Negative","Midwest"
"284","Nevada",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,38,17.5,20.5,0,3.5,0,4.5,0,5,0,1.5,3,0,0,1,0,4.5,0,5,0,4,2,4,0,4.5,0,9,0,10,0,5.5,5,4,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,3.5,4.5,0,5,4.5,1,4.5,4,5,6,4.5,9,4,10,10.5,"Medium","High",NA,"High","High","High","High","High","High","High","Medium","High","High","High","High","High","High","High","West"
"285","New Hampshire",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,27.5,13.5,14,0,4,0,3.5,0,3.5,0,1.5,1,0,0,1,0,3.5,0,3.5,0,3.5,2,0.5,0,5,0,7,0,7,0,5,3,0.5,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,4,3.5,0,3.5,2.5,1,3.5,0.5,3.5,5.5,5,7,0.5,7,8,"Medium","High",NA,"Medium","Medium","High","High","Low","Medium","Medium","Medium","High","Low","Medium","Medium","High","High","Medium","Northeast"
"286","New Jersey",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,36.5,16.5,20,0,5,0,4.5,0,4.5,0,1,1.5,0,0,1,0,4.5,0,4.5,0,4,2,4,0,6,0,9,0,9,0,5,3.5,4,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,5,4.5,0,4.5,2.5,1,4.5,4,4.5,6,6,9,4,9,8.5,"High","High",NA,"High","Medium","High","High","High","High","High","High","High","High","High","Medium","High","High","High","Northeast"
"287","New Mexico",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,28,13.5,14.5,0,4,0,4.5,-0.5,3.5,0,1,1,0,0,1,0,4.5,-0.5,2.5,0,3,1,3,0,5,0,9,-1,6,0,4,2,3,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,4,4,0,3.5,2,1,4,3,2.5,4,5,8,3,6,6,"Medium","High",NA,"Medium","Fair","High","High","High","Medium","Medium","Medium","High","High","Medium","Fair","High","High","Medium","West"
"288","New York",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,39,18.5,20.5,0,5,0,4.5,0,4,0,2,3,0,0,1,0,4.5,0,4,0,4.5,3,3.5,0,6,0,9,0,8,0,6.5,6,3.5,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,5,4.5,0,4,5,1,4.5,3.5,4,7.5,6,9,3.5,8,12.5,"High","High",NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","Northeast"
"289","North Carolina",2022,"2022-01-03T00:00:00Z",36.5,17,19.5,0,6,0,4.5,-3.5,5,0,2,3,0,0,1,0,4.5,-2.5,5,0,4.5,3,4,0,7,0,9,-6,10,0,6.5,6,4,6.25,4.75,1.5,0,2,0,1,-0.5,1.75,0,1,-0.5,0,0,0,0,1,0,1.75,0,0,0,-1.25,0,2,0,2,-0.5,3.5,0,1,-0.5,-1.25,6,1,0,5,5,1,2,4,5,7.5,7,3,4,10,12.5,2,0.5,0,1.75,0.5,0,1,-1.25,1.75,0,2,1.5,-1.25,3.5,0.5,"Fair","Medium",NA,"Fair","Low","Low","Medium","Negative","Fair","Low","Fair","Medium","Negative","Fair","Low","Low","Fair","Low","South"
